sensor_value,timestamp_hour,rolling_mean_1h,z_score,is_anomaly,zone_id
52.21,21.25,52.52,-0.083,False,12
50.81,21.33,52.77,-0.572,False,12
55.93,21.42,52.69,0.974,False,12
52.16,21.5,52.49,-0.099,False,12
58.52,21.58,52.62,1.686,False,12
62.19,21.67,53.36,1.977,False,12
52.87,21.75,53.47,-0.136,False,12
49.83,21.83,53.05,-0.713,False,12
54.33,21.92,53.18,0.253,False,12
51.29,22.0,53.15,-0.409,False,12
55.34,22.08,53.28,0.449,False,12
52.75,22.17,54.02,-0.359,False,12
55.73,22.25,54.31,0.403,False,12
49.28,22.33,54.19,-1.333,False,12
51.99,22.42,53.86,-0.506,False,12
56.71,22.5,54.24,0.664,False,12
53.57,22.58,53.82,-0.073,False,12
51.82,22.67,52.96,-0.496,False,12
50.04,22.75,52.72,-1.096,False,12
54.21,22.83,53.09,0.485,False,12
56.98,22.92,53.31,1.443,False,12
52.71,23.0,53.43,-0.291,False,12
55.6,23.08,53.45,0.864,False,12
514.65,23.17,91.94,3.175,True,12
53.02,23.25,91.72,-0.29,False,12
63.08,23.33,92.87,-0.224,False,12
58.8,23.42,93.43,-0.261,False,12
57.0,23.5,93.46,-0.275,False,12
62.29,23.58,94.18,-0.241,False,12
61.4,23.67,94.98,-0.254,False,12
297.85,23.75,115.63,1.27,True,12
63.41,23.83,116.4,-0.37,False,12
57.1,23.92,116.41,-0.414,False,12
61.55,0.0,117.15,-0.389,False,12
62.28,0.08,117.7,-0.389,False,12
59.08,0.17,79.74,-0.3,False,12
64.65,0.25,80.71,-0.235,False,12
61.79,0.33,80.6,-0.275,False,12
66.85,0.42,81.27,-0.211,False,12
61.11,0.5,81.61,-0.301,False,12
60.12,0.58,81.43,-0.312,False,12
63.31,0.67,81.59,-0.268,False,12
62.73,0.75,62.0,0.287,False,12
66.34,0.83,62.24,1.446,False,12
64.31,0.92,62.84,0.622,False,12
64.5,1.0,63.09,0.596,False,12
61.87,1.08,63.05,-0.494,False,12
61.32,1.17,63.24,-0.905,False,12
64.16,1.25,63.2,0.455,False,12
62.98,1.33,63.3,-0.158,False,12
60.45,1.42,62.77,-1.236,False,12
61.25,1.5,62.78,-0.822,False,12
67.36,1.58,63.38,1.913,False,12
61.64,1.67,63.24,-0.747,False,12
59.35,1.75,62.96,-1.493,False,12
61.41,1.83,62.55,-0.518,False,12
62.85,1.92,62.43,0.196,False,12
67.17,2.0,62.65,1.821,False,12
4.13,2.08,57.84,-3.142,True,12
68.47,2.17,58.43,0.578,False,12
64.7,2.25,58.48,0.358,False,12
72.89,2.33,59.31,0.762,False,12
63.55,2.42,59.56,0.223,False,12
65.43,2.5,59.91,0.308,False,12
56.9,2.58,59.04,-0.12,False,12
61.89,2.67,59.06,0.159,False,12
64.64,2.75,59.5,0.287,False,12
65.46,2.83,59.84,0.313,False,12
62.95,2.92,59.85,0.172,False,12
68.47,3.0,59.96,0.473,False,12
64.05,3.08,64.95,-0.23,False,12
61.77,3.17,64.39,-0.681,False,12
66.62,3.25,64.55,0.53,False,12
66.6,3.33,64.03,0.856,False,12
55.36,3.42,63.34,-2.039,False,12
65.74,3.5,63.37,0.602,False,12
63.42,3.58,63.91,-0.147,False,12
61.63,3.67,63.89,-0.668,False,12
58.85,3.75,63.41,-1.244,False,12
60.47,3.83,62.99,-0.683,False,12
58.73,3.92,62.64,-1.005,False,12
57.74,4.0,61.75,-1.094,False,12
60.08,4.08,61.42,-0.369,False,12
65.85,4.17,61.76,1.067,False,12
55.03,4.25,60.79,-1.456,False,12
58.6,4.33,60.12,-0.432,False,12
67.33,4.42,61.12,1.653,False,12
57.22,4.5,60.41,-0.887,False,12
65.27,4.58,60.57,1.244,False,12
61.32,4.67,60.54,0.207,False,12
57.48,4.75,60.43,-0.765,False,12
59.4,4.83,60.34,-0.242,False,12
57.71,4.92,60.25,-0.65,False,12
56.53,5.0,60.15,-0.906,False,12
58.67,5.08,60.04,-0.339,False,12
59.92,5.17,59.54,0.106,False,12
63.77,5.25,60.27,1.011,False,12
57.06,5.33,60.14,-0.864,False,12
51.95,5.42,58.86,-1.971,False,12
59.56,5.5,59.06,0.146,False,12
62.31,5.58,58.81,1.141,False,12
56.68,5.67,58.42,-0.578,False,12
61.0,5.75,58.71,0.74,False,12
49.95,5.83,57.93,-2.007,False,12
61.33,5.92,58.23,0.757,False,12
53.42,6.0,57.97,-1.057,False,12
62.16,6.08,58.26,0.872,False,12
59.95,6.17,58.26,0.378,False,12
59.11,6.25,57.87,0.298,False,12
55.84,6.33,57.77,-0.462,False,12
66.34,6.42,58.97,1.67,False,12
55.54,6.5,58.63,-0.686,False,12
52.86,6.58,57.85,-1.075,False,12
58.7,6.67,58.02,0.147,False,12
280.23,6.75,76.28,3.168,True,12
61.11,6.83,77.21,-0.251,False,12
47.87,6.92,76.09,-0.438,False,12
52.7,7.0,76.03,-0.362,False,12
52.05,7.08,75.19,-0.357,False,12
53.13,7.17,74.62,-0.331,False,12
56.69,7.25,74.42,-0.273,False,12
63.34,7.33,75.04,-0.181,False,12
57.01,7.42,74.27,-0.265,False,12
55.8,7.5,74.29,-0.284,False,12
51.47,7.58,74.17,-0.349,False,12
51.86,7.67,73.6,-0.333,False,12
59.62,7.75,55.22,0.972,False,12
56.51,7.83,54.84,0.402,False,12
54.48,7.92,55.39,-0.255,False,12
58.18,8.0,55.85,0.66,False,12
46.43,8.08,55.38,-2.054,False,12
59.14,8.17,55.88,0.737,False,12
50.16,8.25,55.33,-1.1,False,12
57.71,8.33,54.86,0.7,False,12
54.28,8.42,54.64,-0.088,False,12
55.06,8.5,54.58,0.12,False,12
58.31,8.58,55.14,0.789,False,12
55.39,8.67,55.44,-0.013,False,12
58.75,8.75,55.37,0.892,False,12
54.66,8.83,55.21,-0.146,False,12
53.14,8.92,55.1,-0.512,False,12
52.89,9.0,54.66,-0.474,False,12
50.1,9.08,54.96,-1.57,False,12
60.09,9.17,55.04,1.563,False,12
53.54,9.25,55.33,-0.617,False,12
46.02,13.0,46.02,0.0,False,13
52.35,13.08,49.18,0.707,False,13
44.35,13.17,47.57,-0.763,False,13
47.97,13.25,47.67,0.087,False,13
48.82,13.33,47.9,0.303,False,13
49.11,13.42,48.1,0.365,False,13
41.42,13.5,47.15,-1.607,False,13
46.29,13.58,47.04,-0.226,False,13
38.21,13.67,46.06,-1.836,False,13
38.02,13.75,45.26,-1.517,False,13
48.86,13.83,45.58,0.704,False,13
43.37,13.92,45.4,-0.454,False,13
47.41,14.0,45.52,0.42,False,13
38.49,14.08,44.36,-1.34,False,13
47.2,14.17,44.6,0.584,False,13
49.42,14.25,44.72,1.028,False,13
53.61,14.33,45.12,1.653,False,13
50.55,14.42,45.24,1.011,False,13
39.59,14.5,45.09,-1.017,False,13
40.04,14.58,44.56,-0.811,False,13
48.69,14.67,45.44,0.614,False,13
42.83,14.75,45.84,-0.62,False,13
44.21,14.83,45.45,-0.26,False,13
3.48,14.92,42.13,-2.96,True,13
46.37,15.0,42.04,0.332,False,13
50.81,15.08,43.07,0.587,False,13
47.75,15.17,43.11,0.351,False,13
41.62,15.25,42.46,-0.064,False,13
46.53,15.33,41.87,0.368,False,13
39.32,15.42,40.94,-0.131,False,13
44.91,15.5,41.38,0.284,False,13
44.99,15.58,41.79,0.256,False,13
47.36,15.67,41.68,0.458,False,13
48.33,15.75,42.14,0.493,False,13
45.52,15.83,42.25,0.26,False,13
44.42,15.92,45.66,-0.408,False,13
47.62,16.0,45.76,0.602,False,13
44.77,16.08,45.26,-0.185,False,13
45.75,16.17,45.09,0.259,False,13
45.85,16.25,45.45,0.177,False,13
170.47,16.33,55.77,3.169,True,13
47.23,16.42,56.43,-0.256,False,13
41.87,16.5,56.18,-0.397,False,13
48.14,16.58,56.44,-0.231,False,13
49.36,16.67,56.61,-0.202,False,13
42.29,16.75,56.11,-0.383,False,13
36.29,16.83,55.34,-0.523,False,13
43.24,16.92,55.24,-0.329,False,13
46.08,17.0,55.11,-0.247,False,13
47.98,17.08,55.38,-0.203,False,13
48.01,17.17,55.57,-0.208,False,13
52.02,17.25,56.08,-0.112,False,13
44.3,17.33,45.57,-0.301,False,13
46.41,17.42,45.5,0.218,False,13
0.7,17.5,42.07,-3.033,True,13
45.03,17.58,41.81,0.238,False,13
50.4,17.67,41.9,0.625,False,13
53.12,17.75,42.8,0.738,False,13
47.32,17.83,43.72,0.259,False,13
40.31,17.92,43.47,-0.227,False,13
41.65,18.0,43.1,-0.105,False,13
50.05,18.08,43.28,0.485,False,13
37.51,18.17,42.4,-0.35,False,13
40.5,18.25,41.44,-0.069,False,13
45.53,18.33,41.54,0.292,False,13
38.46,18.42,40.88,-0.178,False,13
56.26,18.5,45.51,1.778,False,13
48.19,18.58,45.77,0.397,False,13
43.61,18.67,45.21,-0.269,False,13
40.79,18.75,44.18,-0.617,False,13
56.15,18.83,44.92,1.738,False,13
39.51,18.92,44.85,-0.82,False,13
48.6,19.0,45.43,0.487,False,13
45.05,19.08,45.01,0.005,False,13
41.24,19.17,45.32,-0.676,False,13
51.84,19.25,46.27,0.914,False,13
50.05,19.33,46.65,0.551,False,13
46.75,19.42,47.34,-0.104,False,13
44.4,19.5,46.35,-0.397,False,13
43.14,19.58,45.93,-0.562,False,13
41.37,19.67,45.74,-0.858,False,13
44.28,19.75,46.03,-0.359,False,13
50.96,19.83,45.6,1.319,False,13
47.12,19.92,46.23,0.247,False,13
41.72,20.0,45.66,-1.058,False,13
43.26,20.08,45.51,-0.596,False,13
52.45,20.17,46.45,1.497,False,13
48.83,20.25,46.19,0.707,False,13
47.66,20.33,46.0,0.466,False,13
48.53,20.42,46.14,0.656,False,13
49.56,20.5,46.57,0.805,False,13
41.07,20.58,46.4,-1.355,False,13
44.78,20.67,46.68,-0.523,False,13
42.17,20.75,46.51,-1.135,False,13
50.99,20.83,46.51,1.172,False,13
45.7,20.92,46.39,-0.181,False,13
52.05,21.0,47.25,1.248,False,13
48.64,21.08,47.7,0.258,False,13
51.11,21.17,47.59,1.007,False,13
45.33,21.25,47.3,-0.557,False,13
53.24,21.33,47.77,1.393,False,13
45.18,21.42,47.49,-0.579,False,13
40.94,21.5,46.77,-1.343,False,13
42.35,21.58,46.87,-1.077,False,13
46.23,21.67,46.99,-0.185,False,13
47.63,21.75,47.45,0.047,False,13
49.72,21.83,47.34,0.629,False,13
51.16,21.92,47.8,0.864,False,13
49.02,22.0,47.55,0.4,False,13
41.9,22.08,46.98,-1.269,False,13
49.27,22.17,46.83,0.631,False,13
54.32,22.25,47.58,1.538,False,13
52.38,22.33,47.51,1.137,False,13
54.9,22.42,48.32,1.4,False,13
57.02,22.5,49.66,1.566,False,13
43.21,22.58,49.73,-1.422,False,13
46.74,22.67,49.77,-0.667,False,13
281.02,22.75,69.22,3.168,True,13
48.87,22.83,69.15,-0.303,False,13
55.56,22.92,69.52,-0.209,False,13
49.41,23.0,69.55,-0.302,False,13
49.76,23.08,70.21,-0.307,False,13
59.23,23.17,71.04,-0.178,False,13
53.3,23.25,70.95,-0.266,False,13
55.52,23.33,71.21,-0.237,False,13
53.61,23.42,71.1,-0.264,False,13
54.59,23.5,70.9,-0.246,False,13
50.15,23.58,71.48,-0.323,False,13
51.64,23.67,71.89,-0.307,False,13
62.8,23.75,53.7,2.159,False,13
59.81,23.83,54.61,1.221,False,13
62.24,23.92,55.17,1.473,False,13
61.94,0.0,56.22,1.196,False,13
51.32,0.08,56.34,-1.089,False,13
50.68,0.17,55.63,-1.034,False,13
50.33,0.25,55.38,-1.013,False,13
52.93,0.33,55.17,-0.443,False,13
58.04,0.42,55.54,0.492,False,13
55.41,0.5,55.61,-0.04,False,13
2.46,0.58,51.63,-3.034,True,13
58.51,0.67,52.21,0.386,False,13
55.72,0.75,51.62,0.256,False,13
5.24,0.83,47.07,-2.031,True,13
52.97,0.92,46.3,0.332,False,13
65.54,1.0,46.6,0.928,False,13
56.28,1.08,47.01,0.451,False,13
61.91,1.17,47.95,0.665,False,13
60.46,1.25,48.79,0.547,False,13
65.59,1.33,49.84,0.721,False,13
47.65,1.42,48.98,-0.061,False,13
63.25,1.5,49.63,0.618,False,13
65.09,1.58,54.85,0.618,False,13
54.97,1.67,54.56,0.025,False,13
55.5,1.75,54.54,0.058,False,13
62.59,1.83,59.32,0.569,False,13
58.51,1.92,59.78,-0.234,False,13
54.71,2.0,58.88,-0.791,False,13
51.09,2.08,58.44,-1.292,False,13
62.75,2.17,58.51,0.738,False,13
55.32,2.25,58.09,-0.478,False,13
54.7,2.33,57.18,-0.465,False,13
54.29,2.42,57.73,-0.759,False,13
63.38,2.5,57.74,1.238,False,13
57.2,2.58,57.09,0.028,False,13
54.11,2.67,57.01,-0.73,False,13
58.3,2.75,57.25,0.267,False,13
63.44,2.83,57.32,1.504,False,13
58.94,2.92,57.35,0.39,False,13
407.9,3.0,86.79,3.173,True,13
60.13,3.08,87.54,-0.272,False,13
64.58,3.17,87.69,-0.229,False,13
59.86,3.25,88.07,-0.28,False,13
54.05,3.33,88.02,-0.337,False,13
55.22,3.42,88.09,-0.326,False,13
49.76,3.5,86.96,-0.368,False,13
57.89,3.58,87.02,-0.288,False,13
56.83,3.67,87.24,-0.301,False,13
52.79,3.75,86.78,-0.336,False,13
51.35,3.83,85.78,-0.339,False,13
302.14,3.92,106.04,1.654,True,13
54.11,4.0,76.56,-0.315,False,13
48.66,4.08,75.6,-0.377,False,13
52.54,4.17,74.6,-0.308,False,13
55.44,4.25,74.23,-0.262,False,13
49.07,4.33,73.82,-0.344,False,13
52.75,4.42,73.61,-0.29,False,13
59.19,4.5,74.4,-0.212,False,13
53.72,4.58,74.05,-0.283,False,13
61.09,4.67,74.41,-0.185,False,13
50.75,4.75,74.24,-0.327,False,13
50.94,4.83,74.2,-0.324,False,13
51.8,4.92,53.34,-0.41,False,13
54.26,5.0,53.35,0.241,False,13
60.57,5.08,54.34,1.565,False,13
52.4,5.17,54.33,-0.485,False,13
46.67,5.25,53.6,-1.531,False,13
54.46,5.33,54.05,0.095,False,13
56.18,5.42,54.34,0.427,False,13
61.85,5.5,54.56,1.569,False,13
55.81,5.58,54.73,0.231,False,13
56.53,5.67,54.35,0.513,False,13
50.67,5.75,54.35,-0.863,False,13
318.2,5.83,76.62,3.171,True,13
48.47,5.92,76.34,-0.365,False,13
54.95,6.0,76.4,-0.281,False,13
53.04,6.08,75.77,-0.297,False,13
55.74,6.17,76.05,-0.266,False,13
56.58,6.25,76.87,-0.267,False,13
57.48,6.33,77.12,-0.259,False,13
55.4,6.42,77.06,-0.285,False,13
55.11,6.5,76.5,-0.281,False,13
57.14,6.58,76.61,-0.256,False,13
56.9,6.67,76.64,-0.259,False,13
56.44,6.75,77.12,-0.272,False,13
50.83,6.83,54.84,-1.457,False,13
47.8,6.92,54.78,-2.412,False,13
1.77,7.0,50.35,-3.12,True,13
53.07,7.08,50.36,0.174,False,13
52.22,7.17,50.06,0.139,False,13
53.26,7.25,49.79,0.226,False,13
47.66,9.0,47.66,0.0,False,14
46.49,9.08,47.08,-0.706,False,14
44.31,9.17,46.15,-1.083,False,14
44.05,9.25,45.63,-0.905,False,14
46.45,9.33,45.79,0.424,False,14
48.83,9.42,46.3,1.359,False,14
50.73,9.5,46.93,1.592,False,14
41.87,9.58,46.3,-1.558,False,14
41.71,9.67,45.79,-1.329,False,14
42.75,9.75,45.49,-0.899,False,14
43.32,9.83,45.29,-0.663,False,14
48.73,9.92,45.58,1.053,False,14
40.55,10.0,44.98,-1.369,False,14
42.92,10.08,44.69,-0.543,False,14
37.27,10.17,44.1,-1.753,False,14
46.7,10.25,44.32,0.599,False,14
40.28,10.33,43.8,-0.866,False,14
42.78,10.42,43.3,-0.138,False,14
189.19,10.5,54.84,3.168,True,14
42.68,10.58,54.91,-0.288,False,14
43.99,10.67,55.1,-0.262,False,14
240.15,10.75,71.55,2.487,True,14
45.94,10.83,71.76,-0.381,False,14
44.06,10.92,71.38,-0.403,False,14
53.99,11.0,72.5,-0.274,False,14
43.64,11.08,72.55,-0.429,False,14
47.49,11.17,73.41,-0.387,False,14
44.31,11.25,73.21,-0.431,False,14
45.77,11.33,73.67,-0.417,False,14
42.63,11.42,73.65,-0.464,False,14
47.49,11.5,61.84,-0.255,False,14
46.42,11.58,62.16,-0.28,False,14
46.21,11.67,62.34,-0.288,False,14
41.6,11.75,45.8,-1.319,False,14
45.46,11.83,45.76,-0.092,False,14
39.82,11.92,45.4,-1.554,False,14
45.08,12.0,44.66,0.178,False,14
46.48,12.08,44.9,0.66,False,14
45.0,12.17,44.69,0.139,False,14
42.91,12.25,44.57,-0.717,False,14
44.36,12.33,44.46,-0.042,False,14
46.21,12.42,44.75,0.645,False,14
38.18,12.5,43.98,-2.091,False,14
50.76,12.58,44.34,1.921,False,14
38.04,12.67,43.66,-1.503,False,14
41.8,12.75,43.68,-0.503,False,14
46.41,12.83,43.76,0.703,False,14
44.97,12.92,44.19,0.219,False,14
37.43,13.0,43.55,-1.508,False,14
39.47,13.08,42.96,-0.852,False,14
44.45,13.17,42.92,0.376,False,14
42.79,13.25,42.91,-0.029,False,14
39.09,13.33,42.47,-0.806,False,14
50.58,13.42,42.83,1.648,False,14
49.7,13.5,43.79,1.22,False,14
45.66,13.58,43.37,0.524,False,14
49.37,13.67,44.31,1.165,False,14
45.95,13.75,44.66,0.302,False,14
35.76,13.83,43.77,-1.619,False,14
42.45,13.92,43.56,-0.224,False,14
43.08,14.0,44.03,-0.208,False,14
39.99,14.08,44.07,-0.905,False,14
53.94,14.17,44.86,1.699,False,14
44.97,14.25,45.04,-0.015,False,14
49.7,14.33,45.93,0.74,False,14
43.46,14.42,45.34,-0.381,False,14
43.28,14.5,44.8,-0.321,False,14
45.18,14.58,44.76,0.088,False,14
257.69,14.67,62.12,3.167,True,14
44.47,14.75,62.0,-0.284,False,14
45.14,14.83,62.78,-0.287,False,14
48.59,14.92,63.29,-0.24,False,14
44.84,15.0,63.44,-0.303,False,14
41.59,15.08,63.57,-0.359,False,14
46.05,15.17,62.91,-0.275,False,14
43.97,15.25,62.83,-0.307,False,14
47.47,15.33,62.64,-0.247,False,14
49.24,15.42,63.13,-0.227,False,14
48.11,15.5,63.53,-0.252,False,14
46.37,15.58,63.63,-0.282,False,14
42.66,15.67,45.71,-1.283,False,14
46.61,15.75,45.89,0.308,False,14
42.43,15.83,45.66,-1.265,False,14
52.32,15.92,45.97,2.042,False,14
43.67,16.0,45.87,-0.697,False,14
41.54,16.08,45.87,-1.364,False,14
51.93,16.17,46.36,1.536,False,14
44.14,16.25,46.37,-0.617,False,14
39.51,16.33,45.71,-1.513,False,14
45.63,16.42,45.41,0.056,False,14
46.3,16.5,45.26,0.27,False,14
46.88,16.58,45.3,0.408,False,14
42.08,16.67,45.25,-0.81,False,14
45.2,16.75,45.14,0.016,False,14
39.04,16.83,44.85,-1.378,False,14
52.38,16.92,44.86,1.78,False,14
47.57,17.0,45.18,0.557,False,14
40.53,17.08,45.1,-1.047,False,14
45.77,17.17,44.59,0.31,False,14
43.63,17.25,44.54,-0.24,False,14
37.34,17.33,44.36,-1.702,False,14
40.01,17.42,43.89,-0.908,False,14
41.71,17.5,43.51,-0.424,False,14
38.72,17.58,42.83,-0.952,False,14
39.38,17.67,42.61,-0.729,False,14
47.98,17.75,42.84,1.106,False,14
40.14,17.83,42.93,-0.611,False,14
42.26,17.92,42.09,0.05,False,14
46.27,18.0,41.98,1.3,False,14
42.3,18.08,42.12,0.055,False,14
50.26,18.17,42.5,1.98,False,14
48.89,18.25,42.94,1.375,False,14
48.15,18.33,43.84,1.032,False,14
45.54,18.42,44.3,0.309,False,14
50.38,18.5,45.02,1.25,False,14
45.52,18.58,45.59,-0.018,False,14
50.0,18.67,46.47,1.026,False,14
47.04,18.75,46.4,0.189,False,14
42.48,18.83,46.59,-1.339,False,14
40.75,18.92,46.46,-1.739,False,14
169.26,19.0,56.71,3.162,True,14
38.79,19.08,56.42,-0.493,False,14
42.55,19.17,55.78,-0.368,False,14
38.91,19.25,54.95,-0.443,False,14
49.28,19.33,55.04,-0.159,False,14
50.37,19.42,55.44,-0.14,False,14
40.75,19.5,54.64,-0.382,False,14
2.4,19.58,51.05,-1.237,True,14
45.88,19.67,50.7,-0.123,False,14
48.15,19.75,50.8,-0.067,False,14
48.71,19.83,51.32,-0.066,False,14
41.25,19.92,51.36,-0.257,False,14
50.46,20.0,41.46,0.689,False,14
40.68,20.08,41.62,-0.072,False,14
43.42,20.17,41.69,0.132,False,14
38.11,20.25,41.62,-0.269,False,14
42.17,20.33,41.03,0.088,False,14
40.03,20.42,40.17,-0.011,False,14
32.32,20.5,39.46,-0.562,False,14
47.63,20.58,43.23,0.842,False,14
40.43,20.67,42.78,-0.451,False,14
44.3,20.75,42.46,0.37,False,14
37.06,20.83,41.49,-0.929,False,14
41.39,20.92,41.5,-0.022,False,14
47.94,21.0,41.29,1.522,False,14
49.03,21.08,41.99,1.439,False,14
47.19,21.17,42.3,0.956,False,14
42.67,21.25,42.68,-0.002,False,14
45.84,21.33,42.99,0.568,False,14
55.39,21.42,44.27,1.839,False,14
297.6,21.5,66.37,3.169,True,14
46.22,21.58,66.26,-0.274,False,14
328.04,21.67,90.22,2.281,True,14
45.97,21.75,90.36,-0.426,False,14
38.56,21.83,90.49,-0.499,False,14
48.59,21.92,91.09,-0.409,False,14
48.27,22.0,91.12,-0.413,False,14
43.8,22.08,90.68,-0.451,False,14
41.7,22.17,90.22,-0.465,False,14
50.89,22.25,90.91,-0.385,False,14
48.18,22.33,91.1,-0.413,False,14
54.39,22.42,91.02,-0.353,False,14
45.04,22.5,69.97,-0.306,False,14
51.34,22.58,70.4,-0.234,False,14
53.12,22.67,47.49,1.197,False,14
49.64,22.75,47.79,0.392,False,14
51.41,22.83,48.86,0.669,False,14
54.85,22.92,49.38,1.311,False,14
52.49,23.0,49.74,0.649,False,14
47.24,23.08,50.02,-0.712,False,14
52.93,23.17,50.96,0.664,False,14
46.62,23.25,50.6,-1.237,False,14
53.08,23.33,51.01,0.648,False,14
58.1,23.42,51.32,1.837,False,14
303.79,23.5,72.88,3.172,True,14
56.03,23.58,73.27,-0.237,False,14
57.28,23.67,73.62,-0.225,False,14
45.97,23.75,73.32,-0.376,False,14
53.98,23.83,73.53,-0.269,False,14
56.99,23.92,73.71,-0.23,False,14
44.35,0.0,73.03,-0.394,False,14
53.43,0.08,73.55,-0.277,False,14
55.87,0.17,73.79,-0.247,False,14
51.7,0.25,74.21,-0.311,False,14
48.95,0.33,73.87,-0.344,False,14
59.03,0.42,73.95,-0.206,False,14
59.16,0.5,53.56,1.138,False,14
55.74,0.58,53.54,0.449,False,14
55.29,0.67,53.37,0.4,False,14
1.32,0.75,49.65,-3.061,True,14
51.36,0.83,49.43,0.122,False,14
52.96,0.92,49.1,0.248,False,14
53.09,1.0,49.82,0.21,False,14
1.15,1.08,45.47,-2.123,True,14
54.72,1.17,45.37,0.449,False,14
60.17,1.25,46.08,0.665,False,14
56.08,1.33,46.67,0.44,False,14
55.93,1.42,46.41,0.448,False,14
57.96,1.5,46.31,0.55,False,14
253.36,1.58,62.78,2.998,True,14
0.84,1.67,58.25,-0.869,True,14
55.6,1.75,62.77,-0.113,False,14
57.0,1.83,63.24,-0.098,False,14
64.24,1.92,64.18,0.001,False,14
57.98,2.0,64.59,-0.104,False,14
61.94,2.08,69.65,-0.128,False,14
64.25,2.17,70.44,-0.103,False,14
64.28,2.25,70.79,-0.108,False,14
56.15,2.33,70.79,-0.244,False,14
57.83,2.42,70.95,-0.219,False,14
63.53,2.5,71.42,-0.132,False,14
60.09,2.58,55.31,0.274,False,14
56.49,2.67,59.95,-0.987,False,14
343.93,2.75,83.98,3.173,True,14
61.07,2.83,84.32,-0.284,False,14
60.04,2.92,83.97,-0.292,False,14
57.84,3.0,83.95,-0.319,False,14
55.16,3.08,83.39,-0.344,False,14
55.5,3.17,82.66,-0.33,False,14
48.17,3.25,81.32,-0.4,False,14
64.27,0.0,64.27,0.0,False,15
56.9,0.08,60.58,-0.707,False,15
61.64,0.17,60.94,0.188,False,15
58.17,0.25,60.24,-0.62,False,15
58.24,0.33,59.84,-0.527,False,15
0.62,0.42,49.97,-2.028,True,15
58.25,0.5,51.16,0.316,False,15
57.62,0.58,51.96,0.271,False,15
62.16,0.67,53.1,0.457,False,15
68.44,0.75,54.63,0.715,False,15
68.86,0.83,55.92,0.687,False,15
56.82,0.92,56.0,0.046,False,15
63.67,1.0,55.95,0.431,False,15
63.53,1.08,56.5,0.389,False,15
58.69,1.17,56.26,0.135,False,15
63.5,1.25,56.7,0.375,False,15
62.29,1.33,57.04,0.289,False,15
63.04,1.42,62.24,0.204,False,15
69.22,1.5,63.15,1.458,False,15
65.57,1.58,63.82,0.459,False,15
60.03,1.67,63.64,-0.914,False,15
65.6,1.75,63.4,0.591,False,15
66.83,1.83,63.23,1.035,False,15
61.55,1.92,63.63,-0.714,False,15
64.42,2.0,63.69,0.25,False,15
64.84,2.08,63.8,0.354,False,15
59.97,2.17,63.9,-1.43,False,15
66.93,2.25,64.19,0.953,False,15
69.29,2.33,64.77,1.432,False,15
64.39,2.42,64.89,-0.161,False,15
64.39,2.5,64.48,-0.033,False,15
63.15,2.58,64.28,-0.404,False,15
67.16,2.67,64.88,0.893,False,15
60.11,2.75,64.42,-1.491,False,15
63.09,2.83,64.11,-0.364,False,15
59.99,2.92,63.98,-1.343,False,15
55.09,3.0,63.2,-2.073,False,15
66.14,3.08,63.31,0.712,False,15
68.58,3.17,64.03,1.111,False,15
63.84,3.25,63.77,0.017,False,15
60.88,3.33,63.07,-0.598,False,15
67.74,3.42,63.35,1.129,False,15
58.49,3.5,62.86,-1.062,False,15
61.7,3.58,62.73,-0.25,False,15
59.91,3.67,62.13,-0.562,False,15
58.94,3.75,62.03,-0.771,False,15
66.11,3.83,62.28,0.915,False,15
66.54,3.92,62.83,0.868,False,15
63.51,4.0,63.53,-0.007,False,15
67.9,4.08,63.68,1.152,False,15
55.52,4.17,62.59,-1.767,False,15
60.21,4.25,62.29,-0.515,False,15
50.32,4.33,61.41,-2.084,False,15
62.07,4.42,60.93,0.23,False,15
56.4,4.5,60.76,-0.86,False,15
60.44,4.58,60.66,-0.042,False,15
52.14,4.67,60.01,-1.396,False,15
55.04,4.75,59.68,-0.799,False,15
57.42,4.83,58.96,-0.281,False,15
68.16,4.92,59.09,1.594,False,15
61.75,5.0,58.95,0.501,False,15
60.32,5.08,58.32,0.412,False,15
56.21,5.17,58.37,-0.447,False,15
59.38,5.25,58.3,0.225,False,15
61.92,5.33,59.27,0.633,False,15
59.89,5.42,59.09,0.197,False,15
53.65,5.5,58.86,-1.204,False,15
60.71,5.58,58.88,0.422,False,15
66.02,5.67,60.04,1.415,False,15
58.93,5.75,60.36,-0.363,False,15
4.45,5.83,55.95,-3.09,True,15
54.97,5.92,54.85,0.007,False,15
57.07,6.0,54.46,0.162,False,15
50.14,6.08,53.61,-0.217,False,15
56.87,6.17,53.67,0.2,False,15
51.83,6.25,53.04,-0.076,False,15
52.07,6.33,52.22,-0.009,False,15
62.12,6.42,52.4,0.615,False,15
62.72,6.5,53.16,0.594,False,15
58.8,6.58,53.0,0.362,False,15
63.67,6.67,52.8,0.685,False,15
64.01,6.75,53.23,0.67,False,15
56.51,6.83,57.56,-0.219,False,15
55.69,6.92,57.62,-0.404,False,15
320.85,7.0,79.61,3.169,True,15
55.82,7.08,80.08,-0.32,False,15
65.2,7.17,80.77,-0.206,False,15
52.1,7.25,80.8,-0.379,False,15
59.4,7.33,81.41,-0.291,False,15
61.38,7.42,81.34,-0.264,False,15
62.93,7.5,81.36,-0.244,False,15
61.92,7.58,81.62,-0.261,False,15
62.78,7.67,81.55,-0.249,False,15
