timestamp,location,pm25,pm10,co,no2,temperature,humidity,wind_speed,temperature_inversion,aqi,aqi_category,is_anomaly
2025-04-29 12:57:24.601906,Perumahan_Utara,63.49,127.67,1.134,46.36,28.5,64.6,2.01,0,154,Tidak Sehat,0
2025-04-29 13:57:24.601906,Pusat_Kota,40.05,77.76,1.7,48.0,35.4,77.1,1.33,0,112,Tidak Sehat untuk Sensitif,0
2025-04-29 14:57:24.601906,Pusat_Kota,76.37,143.07,1.334,52.04,25.9,66.4,0.29,0,161,Tidak Sehat,0
2025-04-29 15:57:24.601906,Jalan_Raya_Timur,5.0,18.26,0.376,35.73,33.0,37.8,0.51,0,21,Baik,0
2025-04-29 16:57:24.601906,Perumahan_Utara,102.73,191.03,1.513,79.32,23.3,79.4,0.27,0,175,Tidak Sehat,0
2025-04-29 17:57:24.601906,Taman_Selatan,81.64,126.67,1.67,74.57,25.4,85.3,3.04,0,164,Tidak Sehat,0
2025-04-29 18:57:24.601906,Perumahan_Utara,39.85,78.43,1.269,59.92,26.9,36.3,1.21,0,111,Tidak Sehat untuk Sensitif,0
2025-04-29 19:57:24.601906,Jalan_Raya_Timur,15.27,28.87,1.784,62.02,27.1,86.3,0.97,0,57,Sedang,0
2025-04-29 20:57:24.601906,Jalan_Raya_Timur,90.23,142.38,1.647,37.01,32.4,59.4,0.59,1,168,Tidak Sehat,1
2025-04-29 21:57:24.601906,Perumahan_Utara,99.25,148.9,0.688,26.63,31.0,64.7,0.29,0,173,Tidak Sehat,0
2025-04-29 22:57:24.601906,Jalan_Raya_Timur,33.95,63.61,1.609,46.52,35.6,58.2,1.1,0,97,Sedang,0
2025-04-29 23:57:24.601906,Perumahan_Utara,14.8,44.22,1.442,63.97,30.2,85.5,0.76,0,56,Sedang,0
2025-04-30 00:57:24.601906,Industri_Barat,46.69,95.25,0.949,31.3,37.9,70.6,0.44,0,128,Tidak Sehat untuk Sensitif,0
2025-04-30 01:57:24.601906,Perumahan_Utara,328.65,472.66,3.417,108.28,33.4,40.5,0.56,1,319,Berbahaya,1
2025-04-30 02:57:24.601906,Perumahan_Utara,54.53,124.66,0.973,56.61,28.7,64.0,4.11,0,148,Tidak Sehat untuk Sensitif,0
2025-04-30 03:57:24.601906,Jalan_Raya_Timur,60.89,115.34,1.489,46.61,34.6,81.0,0.82,0,153,Tidak Sehat,0
2025-04-30 04:57:24.601906,Jalan_Raya_Timur,166.91,277.98,2.287,31.81,29.4,82.7,4.13,1,211,Sangat Tidak Sehat,1
2025-04-30 05:57:24.601906,Pusat_Kota,58.19,124.3,2.201,44.53,30.2,67.3,4.34,0,151,Tidak Sehat,0
2025-04-30 06:57:24.601906,Pusat_Kota,22.67,51.86,0.1,23.21,27.8,67.2,1.87,0,73,Sedang,0
2025-04-30 07:57:24.601906,Industri_Barat,17.83,41.22,1.823,46.15,27.2,87.3,4.33,0,62,Sedang,0
2025-04-30 08:57:24.601906,Pusat_Kota,34.07,54.98,1.738,71.04,25.0,70.4,5.12,0,97,Sedang,0
2025-04-30 09:57:24.601906,Perumahan_Utara,28.01,45.19,2.317,66.54,25.2,82.7,0.51,0,84,Sedang,0
2025-04-30 10:57:24.601906,Jalan_Raya_Timur,73.08,139.24,1.698,21.63,23.6,49.1,3.74,0,159,Tidak Sehat,0
2025-04-30 11:57:24.601906,Pusat_Kota,77.94,122.26,1.564,16.25,28.0,64.3,6.8,0,162,Tidak Sehat,0
2025-04-30 12:57:24.601906,Pusat_Kota,120.85,218.53,1.409,62.48,22.7,69.1,1.47,1,184,Tidak Sehat,1
2025-04-30 13:57:24.601906,Industri_Barat,5.6,19.73,0.707,43.12,28.2,100.0,4.23,0,23,Baik,0
2025-04-30 14:57:24.601906,Industri_Barat,112.53,197.49,1.867,34.0,26.9,62.7,1.91,0,180,Tidak Sehat,0
2025-04-30 15:57:24.601906,Perumahan_Utara,35.43,67.34,0.949,32.8,21.8,63.9,3.56,0,100,Sedang,0
2025-04-30 16:57:24.601906,Jalan_Raya_Timur,95.44,159.48,1.27,68.72,32.1,80.6,0.5,0,171,Tidak Sehat,0
2025-04-30 17:57:24.601906,Industri_Barat,71.38,109.72,1.131,62.28,29.0,80.9,0.46,0,158,Tidak Sehat,0
2025-04-30 18:57:24.601906,Pusat_Kota,179.05,309.94,1.859,61.52,26.9,72.3,3.45,1,219,Sangat Tidak Sehat,1
2025-04-30 19:57:24.601906,Jalan_Raya_Timur,89.97,159.7,2.519,29.46,24.2,82.2,2.67,0,168,Tidak Sehat,0
2025-04-30 20:57:24.601906,Jalan_Raya_Timur,25.64,41.14,0.69,64.17,27.8,73.0,4.33,0,79,Sedang,0
2025-04-30 21:57:24.601906,Pusat_Kota,95.69,140.57,1.525,60.47,30.0,95.6,0.05,0,171,Tidak Sehat,0
2025-04-30 22:57:24.601906,Industri_Barat,5.0,20.7,0.844,43.45,28.2,91.6,1.95,0,21,Baik,0
2025-04-30 23:57:24.601906,Pusat_Kota,11.18,26.84,0.909,56.66,29.3,84.5,1.16,1,47,Baik,1
2025-05-01 00:57:24.601906,Jalan_Raya_Timur,152.14,259.49,0.446,70.23,34.8,82.6,0.83,1,201,Sangat Tidak Sehat,1
2025-05-01 01:57:24.601906,Taman_Selatan,58.37,92.94,1.604,34.61,20.8,100.0,3.87,0,152,Tidak Sehat,0
2025-05-01 02:57:24.601906,Taman_Selatan,273.63,479.15,2.295,77.85,18.0,71.8,0.77,0,282,Sangat Tidak Sehat,1
2025-05-01 03:57:24.601906,Perumahan_Utara,39.54,64.07,1.338,40.61,24.6,57.4,0.95,0,110,Tidak Sehat untuk Sensitif,0
2025-05-01 04:57:24.601906,Pusat_Kota,102.12,188.27,1.169,22.32,18.5,77.3,0.55,0,175,Tidak Sehat,0
2025-05-01 05:57:24.601906,Pusat_Kota,12.39,36.51,1.09,23.84,25.4,79.6,7.22,1,51,Sedang,1
2025-05-01 06:57:24.601906,Perumahan_Utara,5.0,13.59,1.223,47.35,25.6,65.2,2.0,0,21,Baik,0
2025-05-01 07:57:24.601906,Perumahan_Utara,107.45,168.1,2.286,63.94,40.0,80.2,2.59,0,177,Tidak Sehat,0
2025-05-01 08:57:24.601906,Perumahan_Utara,5.0,17.08,2.475,90.01,28.2,50.7,8.02,0,21,Baik,0
2025-05-01 09:57:24.601906,Jalan_Raya_Timur,68.48,144.98,1.566,64.89,18.0,72.1,1.6,0,157,Tidak Sehat,0
2025-05-01 10:57:24.601906,Pusat_Kota,90.85,162.32,0.743,70.57,22.9,100.0,1.28,0,169,Tidak Sehat,0
2025-05-01 11:57:24.601906,Jalan_Raya_Timur,67.54,112.45,2.247,13.17,33.1,82.8,1.28,0,156,Tidak Sehat,0
2025-05-01 12:57:24.601906,Perumahan_Utara,50.39,104.05,1.151,29.58,32.4,81.8,2.56,0,137,Tidak Sehat untuk Sensitif,0
2025-05-01 13:57:24.601906,Pusat_Kota,34.28,64.46,1.458,42.09,28.5,53.7,4.78,0,98,Sedang,0
2025-05-01 14:57:24.601906,Jalan_Raya_Timur,57.08,102.6,0.764,57.13,27.1,47.6,2.99,0,151,Tidak Sehat,0
2025-05-01 15:57:24.601906,Jalan_Raya_Timur,70.2,126.39,0.66,35.51,31.8,60.2,1.49,0,158,Tidak Sehat,0
2025-05-01 16:57:24.601906,Perumahan_Utara,50.82,76.44,1.64,72.23,36.0,86.8,0.61,0,139,Tidak Sehat untuk Sensitif,0
2025-05-01 17:57:24.601906,Pusat_Kota,147.57,281.85,1.804,80.11,18.0,88.0,3.65,1,199,Tidak Sehat,1
2025-05-01 18:57:24.601906,Perumahan_Utara,192.8,355.25,2.084,80.78,23.9,89.3,3.55,1,228,Sangat Tidak Sehat,1
2025-05-01 19:57:24.601906,Pusat_Kota,52.88,110.11,3.089,90.8,24.5,99.9,0.5,0,144,Tidak Sehat untuk Sensitif,0
2025-05-01 20:57:24.601906,Taman_Selatan,122.79,185.41,1.443,17.69,26.0,86.3,2.32,1,185,Tidak Sehat,1
2025-05-01 21:57:24.601906,Industri_Barat,66.93,140.52,0.728,33.91,32.1,61.7,1.62,0,156,Tidak Sehat,0
2025-05-01 22:57:24.601906,Industri_Barat,56.41,107.39,1.055,72.36,21.1,63.5,0.49,0,151,Tidak Sehat,0
2025-05-01 23:57:24.601906,Industri_Barat,71.37,143.89,0.786,28.41,19.9,67.7,0.69,0,158,Tidak Sehat,0
2025-05-02 00:57:24.601906,Perumahan_Utara,5.0,10.83,0.253,30.99,23.6,38.4,2.61,0,21,Baik,0
2025-05-02 01:57:24.601906,Taman_Selatan,17.16,38.32,1.179,39.72,26.9,50.6,6.0,0,61,Sedang,0
2025-05-02 02:57:24.601906,Pusat_Kota,36.27,64.31,0.577,64.59,30.8,72.0,2.09,1,102,Tidak Sehat untuk Sensitif,1
2025-05-02 03:57:24.601906,Jalan_Raya_Timur,12.94,29.31,1.557,25.65,28.2,61.3,7.28,0,52,Sedang,0
2025-05-02 04:57:24.601906,Pusat_Kota,5.0,24.94,1.056,20.79,34.5,74.3,1.58,0,21,Baik,0
2025-05-02 05:57:24.601906,Jalan_Raya_Timur,5.0,22.29,1.294,30.49,40.0,68.7,3.86,0,21,Baik,0
2025-05-02 06:57:24.601906,Pusat_Kota,91.84,172.92,0.959,59.92,29.3,83.8,7.31,0,169,Tidak Sehat,0
2025-05-02 07:57:24.601906,Taman_Selatan,39.0,81.04,2.37,65.46,33.1,88.7,0.06,1,109,Tidak Sehat untuk Sensitif,1
2025-05-02 08:57:24.601906,Jalan_Raya_Timur,133.77,193.29,2.753,23.3,30.6,68.6,0.09,0,191,Tidak Sehat,0
2025-05-02 09:57:24.601906,Perumahan_Utara,87.37,132.98,1.49,61.69,27.3,54.0,0.58,0,167,Tidak Sehat,0
2025-05-02 10:57:24.601906,Pusat_Kota,35.8,66.59,1.229,36.63,26.3,79.2,0.66,0,101,Tidak Sehat untuk Sensitif,0
2025-05-02 11:57:24.601906,Pusat_Kota,71.57,132.78,1.814,50.34,30.6,93.6,1.62,0,159,Tidak Sehat,0
2025-05-02 12:57:24.601906,Jalan_Raya_Timur,64.88,98.2,2.197,40.98,27.8,59.4,1.39,0,155,Tidak Sehat,0
2025-05-02 13:57:24.601906,Perumahan_Utara,11.44,28.56,1.609,43.46,27.3,63.0,3.61,0,48,Baik,0
2025-05-02 14:57:24.601906,Perumahan_Utara,49.48,80.6,1.264,39.3,24.9,56.5,1.61,0,135,Tidak Sehat untuk Sensitif,0
2025-05-02 15:57:24.601906,Taman_Selatan,37.16,76.38,1.428,25.81,36.8,57.1,0.65,1,104,Tidak Sehat untuk Sensitif,1
2025-05-02 16:57:24.601906,Perumahan_Utara,86.82,141.49,1.592,64.14,29.0,43.6,0.5,0,167,Tidak Sehat,0
2025-05-02 17:57:24.601906,Perumahan_Utara,40.97,65.74,1.45,50.57,26.9,71.5,0.69,0,114,Tidak Sehat untuk Sensitif,0
2025-05-02 18:57:24.601906,Perumahan_Utara,69.15,117.46,1.937,61.32,32.8,88.9,0.3,0,157,Tidak Sehat,0
2025-05-02 19:57:24.601906,Industri_Barat,68.81,141.48,2.023,88.41,32.3,90.5,1.87,0,157,Tidak Sehat,0
2025-05-02 20:57:24.601906,Taman_Selatan,54.26,79.63,1.084,30.17,25.8,61.7,0.55,0,147,Tidak Sehat untuk Sensitif,0
2025-05-02 21:57:24.601906,Pusat_Kota,108.19,160.66,1.302,38.2,21.7,79.1,4.02,0,178,Tidak Sehat,0
2025-05-02 22:57:24.601906,Jalan_Raya_Timur,36.12,81.41,1.156,38.05,25.9,50.8,6.71,0,102,Tidak Sehat untuk Sensitif,0
2025-05-02 23:57:24.601906,Pusat_Kota,163.04,267.44,1.849,28.13,21.2,75.0,0.99,1,208,Sangat Tidak Sehat,1
2025-05-03 00:57:24.601906,Taman_Selatan,55.49,108.05,1.526,53.67,33.7,30.0,5.32,0,150,Tidak Sehat untuk Sensitif,0
2025-05-03 01:57:24.601906,Jalan_Raya_Timur,85.51,179.23,0.381,45.0,18.0,75.1,4.07,0,166,Tidak Sehat,0
2025-05-03 02:57:24.601906,Taman_Selatan,55.84,108.42,0.967,55.51,27.8,65.9,1.45,1,150,Tidak Sehat untuk Sensitif,1
2025-05-03 03:57:24.601906,Perumahan_Utara,60.41,122.27,1.106,6.77,26.4,57.8,0.4,0,153,Tidak Sehat,0
2025-05-03 04:57:24.601906,Jalan_Raya_Timur,302.44,500.0,4.952,109.58,26.7,95.2,1.75,0,302,Berbahaya,1
2025-05-03 05:57:24.601906,Perumahan_Utara,5.0,12.99,0.96,41.76,32.4,62.0,2.97,0,21,Baik,0
2025-05-03 06:57:24.601906,Pusat_Kota,18.26,43.02,1.591,46.49,29.6,67.6,0.27,1,63,Sedang,1
2025-05-03 07:57:24.601906,Pusat_Kota,94.18,192.08,1.243,57.56,19.7,49.5,5.49,0,170,Tidak Sehat,0
2025-05-03 08:57:24.601906,Jalan_Raya_Timur,84.25,156.34,1.787,48.76,34.8,62.1,2.84,0,165,Tidak Sehat,0
2025-05-03 09:57:24.601906,Jalan_Raya_Timur,31.56,53.08,2.363,65.45,23.0,62.7,3.58,0,92,Sedang,0
2025-05-03 10:57:24.601906,Taman_Selatan,57.71,130.6,1.589,31.24,21.0,82.3,1.68,0,151,Tidak Sehat,0
2025-05-03 11:57:24.601906,Taman_Selatan,144.5,226.47,1.975,39.83,28.9,97.3,0.56,1,197,Tidak Sehat,1
2025-05-03 12:57:24.601906,Perumahan_Utara,48.79,87.29,1.511,42.97,18.0,85.1,0.06,0,133,Tidak Sehat untuk Sensitif,0
2025-05-03 13:57:24.601906,Jalan_Raya_Timur,75.51,110.74,1.636,39.25,33.9,93.2,1.26,0,161,Tidak Sehat,0
2025-05-03 14:57:24.601906,Pusat_Kota,70.74,113.19,1.039,32.23,19.0,91.5,0.17,0,158,Tidak Sehat,0
2025-05-03 15:57:24.601906,Taman_Selatan,48.77,94.98,1.314,54.13,26.5,65.7,0.41,0,133,Tidak Sehat untuk Sensitif,0
2025-05-03 16:57:24.601906,Taman_Selatan,57.38,85.27,2.293,45.83,25.3,91.5,1.28,0,151,Tidak Sehat,0
2025-05-03 17:57:24.601906,Pusat_Kota,101.32,152.46,2.527,42.45,32.7,69.7,1.46,0,174,Tidak Sehat,0
2025-05-03 18:57:24.601906,Taman_Selatan,90.35,134.78,1.804,35.17,32.0,51.7,1.41,0,168,Tidak Sehat,0
2025-05-03 19:57:24.601906,Perumahan_Utara,41.75,76.84,2.026,26.95,22.2,65.8,1.49,1,116,Tidak Sehat untuk Sensitif,1
2025-05-03 20:57:24.601906,Jalan_Raya_Timur,57.73,115.51,1.36,37.25,34.4,62.2,0.7,0,151,Tidak Sehat,0
2025-05-03 21:57:24.601906,Pusat_Kota,9.71,21.0,1.664,34.39,21.5,84.2,1.94,0,40,Baik,0
2025-05-03 22:57:24.601906,Jalan_Raya_Timur,9.27,29.49,1.412,5.0,26.9,64.1,0.89,0,39,Baik,0
2025-05-03 23:57:24.601906,Taman_Selatan,14.68,36.51,0.679,40.7,28.5,77.5,1.3,0,56,Sedang,0
2025-05-04 00:57:24.601906,Taman_Selatan,44.83,60.44,1.497,51.34,31.3,75.5,0.73,0,124,Tidak Sehat untuk Sensitif,0
2025-05-04 01:57:24.601906,Pusat_Kota,57.47,123.28,2.141,31.16,33.5,70.2,0.26,0,151,Tidak Sehat,0
2025-05-04 02:57:24.601906,Perumahan_Utara,57.78,111.87,0.554,38.64,27.5,71.7,0.29,1,151,Tidak Sehat,1
2025-05-04 03:57:24.601906,Industri_Barat,58.77,86.33,2.181,46.65,20.2,69.9,3.13,1,152,Tidak Sehat,1
2025-05-04 04:57:24.601906,Pusat_Kota,25.5,47.1,1.002,30.94,24.9,52.4,1.92,0,79,Sedang,0
2025-05-04 05:57:24.601906,Industri_Barat,78.18,111.98,0.814,38.26,21.6,63.1,0.04,0,162,Tidak Sehat,0
2025-05-04 06:57:24.601906,Industri_Barat,12.13,28.61,0.953,46.84,28.0,81.9,3.47,1,50,Baik,1
2025-05-04 07:57:24.601906,Perumahan_Utara,58.53,101.39,1.963,58.75,26.4,52.7,0.0,0,152,Tidak Sehat,0
2025-05-04 08:57:24.601906,Industri_Barat,125.59,173.57,1.989,63.36,35.5,73.8,0.29,0,187,Tidak Sehat,0
2025-05-04 09:57:24.601906,Industri_Barat,89.12,126.14,2.052,61.9,32.9,74.9,0.18,0,168,Tidak Sehat,0
2025-05-04 10:57:24.601906,Perumahan_Utara,221.1,316.59,0.317,47.84,37.0,53.5,0.93,1,247,Sangat Tidak Sehat,1
2025-05-04 11:57:24.601906,Industri_Barat,5.0,17.72,1.477,16.81,31.5,85.8,0.35,0,21,Baik,0
2025-05-04 12:57:24.601906,Industri_Barat,16.25,28.08,1.96,42.55,28.7,80.2,0.7,1,59,Sedang,1
2025-05-04 13:57:24.601906,Industri_Barat,103.93,178.59,0.399,47.15,28.7,57.1,0.41,1,176,Tidak Sehat,1
2025-05-04 14:57:24.601906,Pusat_Kota,104.27,153.11,1.307,44.73,25.1,58.0,3.23,0,176,Tidak Sehat,0
2025-05-04 15:57:24.601906,Pusat_Kota,17.56,38.8,0.644,61.09,25.1,74.1,0.28,1,62,Sedang,1
2025-05-04 16:57:24.601906,Pusat_Kota,100.9,200.51,1.413,45.2,26.2,39.6,0.2,1,174,Tidak Sehat,1
2025-05-04 17:57:24.601906,Perumahan_Utara,81.65,163.23,2.459,56.86,36.0,62.5,0.6,0,164,Tidak Sehat,0
2025-05-04 18:57:24.601906,Taman_Selatan,21.13,39.8,2.994,86.51,23.9,65.7,0.83,0,70,Sedang,0
2025-05-04 19:57:24.601906,Industri_Barat,89.86,182.07,1.984,72.97,31.4,68.3,0.9,0,168,Tidak Sehat,0
2025-05-04 20:57:24.601906,Industri_Barat,5.0,19.8,1.608,27.9,21.5,84.0,0.06,0,21,Baik,0
2025-05-04 21:57:24.601906,Perumahan_Utara,67.23,110.75,0.1,34.77,27.0,66.0,1.01,0,156,Tidak Sehat,0
2025-05-04 22:57:24.601906,Industri_Barat,331.52,500.0,1.719,57.99,27.6,77.2,0.61,0,321,Berbahaya,1
2025-05-04 23:57:24.601906,Pusat_Kota,45.62,84.5,0.538,24.3,29.4,68.9,1.62,1,126,Tidak Sehat untuk Sensitif,1
2025-05-05 00:57:24.601906,Taman_Selatan,127.44,220.6,1.77,22.62,30.7,67.2,0.48,1,188,Tidak Sehat,1
2025-05-05 01:57:24.601906,Jalan_Raya_Timur,56.64,116.74,1.815,37.43,25.4,67.8,2.85,0,151,Tidak Sehat,0
2025-05-05 02:57:24.601906,Industri_Barat,43.13,55.18,1.709,26.91,31.8,56.2,2.58,0,119,Tidak Sehat untuk Sensitif,0
2025-05-05 03:57:24.601906,Pusat_Kota,73.19,118.22,1.421,55.52,23.6,59.9,0.18,0,159,Tidak Sehat,0
2025-05-05 04:57:24.601906,Jalan_Raya_Timur,5.0,18.8,0.529,39.32,24.7,71.5,0.63,0,21,Baik,0
2025-05-05 05:57:24.601906,Taman_Selatan,50.26,97.13,0.706,36.88,25.1,70.0,1.0,0,137,Tidak Sehat untuk Sensitif,0
2025-05-05 06:57:24.601906,Jalan_Raya_Timur,256.05,386.16,6.113,96.03,26.4,76.4,0.42,0,271,Sangat Tidak Sehat,1
2025-05-05 07:57:24.601906,Pusat_Kota,105.23,192.01,1.342,59.55,25.1,50.9,1.11,0,176,Tidak Sehat,0
2025-05-05 08:57:24.601906,Jalan_Raya_Timur,85.27,144.48,1.371,68.41,22.0,82.5,2.96,0,166,Tidak Sehat,0
2025-05-05 09:57:24.601906,Perumahan_Utara,204.91,401.55,1.924,57.84,31.1,62.2,0.02,1,236,Sangat Tidak Sehat,1
2025-05-05 10:57:24.601906,Jalan_Raya_Timur,107.59,181.4,1.779,28.03,23.0,100.0,0.14,0,177,Tidak Sehat,0
2025-05-05 11:57:24.601906,Industri_Barat,89.42,176.51,2.006,27.6,32.2,64.3,3.48,0,168,Tidak Sehat,0
2025-05-05 12:57:24.601906,Industri_Barat,44.49,100.81,1.425,5.34,32.0,77.2,1.83,0,123,Tidak Sehat untuk Sensitif,0
2025-05-05 13:57:24.601906,Perumahan_Utara,49.96,97.28,1.347,47.67,20.3,65.1,0.62,0,136,Tidak Sehat untuk Sensitif,0
2025-05-05 14:57:24.601906,Pusat_Kota,71.03,110.61,1.187,16.02,30.6,47.8,8.85,0,158,Tidak Sehat,0
2025-05-05 15:57:24.601906,Industri_Barat,54.77,121.88,1.037,30.75,27.8,48.5,1.61,0,148,Tidak Sehat untuk Sensitif,0
2025-05-05 16:57:24.601906,Taman_Selatan,104.56,164.54,2.209,66.06,22.7,58.2,2.54,0,176,Tidak Sehat,0
2025-05-05 17:57:24.601906,Industri_Barat,5.0,16.75,1.852,36.63,26.4,56.1,4.49,0,21,Baik,0
2025-05-05 18:57:24.601906,Industri_Barat,135.15,184.55,3.022,64.15,30.8,60.1,0.95,0,192,Tidak Sehat,0
2025-05-05 19:57:24.601906,Pusat_Kota,263.31,467.24,3.269,95.34,34.0,71.5,0.16,0,275,Sangat Tidak Sehat,1
2025-05-05 20:57:24.601906,Jalan_Raya_Timur,5.0,15.11,0.551,47.82,23.2,64.4,8.75,0,21,Baik,0
2025-05-05 21:57:24.601906,Industri_Barat,18.02,45.43,1.123,42.73,32.3,64.9,0.68,0,63,Sedang,0
2025-05-05 22:57:24.601906,Perumahan_Utara,5.0,23.48,0.584,26.55,26.2,84.7,2.2,0,21,Baik,0
2025-05-05 23:57:24.601906,Jalan_Raya_Timur,6.2,26.93,1.851,60.23,18.2,94.4,0.24,0,26,Baik,0
2025-05-06 00:57:24.601906,Taman_Selatan,31.63,61.92,1.409,65.98,40.0,90.2,0.86,0,92,Sedang,0
2025-05-06 01:57:24.601906,Pusat_Kota,188.53,330.8,1.681,28.55,38.4,65.6,0.65,1,225,Sangat Tidak Sehat,1
2025-05-06 02:57:24.601906,Taman_Selatan,109.11,209.39,0.829,40.94,25.5,64.0,6.61,1,178,Tidak Sehat,1
2025-05-06 03:57:24.601906,Jalan_Raya_Timur,49.38,83.81,0.382,45.4,29.3,65.9,0.21,0,135,Tidak Sehat untuk Sensitif,0
2025-05-06 04:57:24.601906,Jalan_Raya_Timur,5.0,19.64,1.382,62.24,36.1,66.9,0.04,0,21,Baik,0
2025-05-06 05:57:24.601906,Jalan_Raya_Timur,15.36,26.44,1.437,14.84,23.9,62.7,1.82,0,57,Sedang,0
2025-05-06 06:57:24.601906,Taman_Selatan,51.46,103.21,1.862,50.62,32.0,100.0,1.22,1,140,Tidak Sehat untuk Sensitif,1
2025-05-06 07:57:24.601906,Jalan_Raya_Timur,36.46,65.96,2.026,47.96,34.3,84.4,1.32,0,103,Tidak Sehat untuk Sensitif,0
2025-05-06 08:57:24.601906,Taman_Selatan,56.07,103.6,2.218,54.26,35.9,65.0,1.11,0,150,Tidak Sehat untuk Sensitif,0
2025-05-06 09:57:24.601906,Jalan_Raya_Timur,62.02,123.52,2.526,63.11,28.2,69.8,0.05,0,153,Tidak Sehat,0
2025-05-06 10:57:24.601906,Perumahan_Utara,38.13,71.71,1.137,48.54,18.0,79.9,0.58,0,107,Tidak Sehat untuk Sensitif,0
2025-05-06 11:57:24.601906,Jalan_Raya_Timur,26.5,70.39,1.133,53.85,36.9,55.8,4.02,0,81,Sedang,0
2025-05-06 12:57:24.601906,Taman_Selatan,82.76,144.01,0.593,24.95,25.6,85.9,2.59,1,164,Tidak Sehat,1
2025-05-06 13:57:24.601906,Industri_Barat,39.0,76.78,1.343,46.79,20.3,69.0,2.86,0,109,Tidak Sehat untuk Sensitif,0
2025-05-06 14:57:24.601906,Jalan_Raya_Timur,5.0,23.41,0.726,51.91,23.1,65.2,5.1,0,21,Baik,0
2025-05-06 15:57:24.601906,Industri_Barat,93.14,143.27,1.738,26.38,18.0,33.3,0.89,1,170,Tidak Sehat,1
2025-05-06 16:57:24.601906,Perumahan_Utara,74.17,152.9,2.24,49.32,28.7,63.7,0.7,0,160,Tidak Sehat,0
2025-05-06 17:57:24.601906,Pusat_Kota,5.02,14.56,1.36,56.67,25.6,80.5,3.63,0,21,Baik,0
2025-05-06 18:57:24.601906,Perumahan_Utara,52.16,107.69,1.645,46.63,27.0,63.4,4.9,0,142,Tidak Sehat untuk Sensitif,0
2025-05-06 19:57:24.601906,Jalan_Raya_Timur,82.37,170.83,2.062,55.84,29.8,92.1,4.19,0,164,Tidak Sehat,0
2025-05-06 20:57:24.601906,Industri_Barat,10.22,20.6,0.554,39.83,22.8,70.7,2.22,0,43,Baik,0
2025-05-06 21:57:24.601906,Industri_Barat,6.52,18.55,1.488,45.61,28.0,51.1,0.15,0,27,Baik,0
2025-05-06 22:57:24.601906,Taman_Selatan,30.52,42.41,1.023,55.89,25.1,54.3,0.51,0,90,Sedang,0
2025-05-06 23:57:24.601906,Industri_Barat,58.75,92.67,0.898,28.19,36.1,56.8,5.3,0,152,Tidak Sehat,0
2025-05-07 00:57:24.601906,Taman_Selatan,103.27,162.61,2.23,34.3,24.4,88.7,2.36,0,175,Tidak Sehat,0
2025-05-07 01:57:24.601906,Pusat_Kota,65.32,134.48,0.968,49.27,18.0,76.1,1.24,0,155,Tidak Sehat,0
2025-05-07 02:57:24.601906,Jalan_Raya_Timur,73.44,122.23,1.908,73.03,38.9,100.0,2.2,0,159,Tidak Sehat,0
2025-05-07 03:57:24.601906,Taman_Selatan,49.48,86.05,1.861,39.66,35.4,63.8,4.57,0,135,Tidak Sehat untuk Sensitif,0
2025-05-07 04:57:24.601906,Pusat_Kota,11.16,31.72,1.888,45.3,32.6,71.8,2.49,0,47,Baik,0
2025-05-07 05:57:24.601906,Industri_Barat,64.17,117.71,0.778,43.41,32.1,50.3,1.13,0,155,Tidak Sehat,0
2025-05-07 06:57:24.601906,Industri_Barat,47.0,91.52,1.051,36.64,29.6,84.1,6.63,0,129,Tidak Sehat untuk Sensitif,0
2025-05-07 07:57:24.601906,Pusat_Kota,90.13,160.99,2.513,51.87,22.9,93.1,2.47,0,168,Tidak Sehat,0
2025-05-07 08:57:24.601906,Industri_Barat,33.66,68.65,1.908,71.14,31.0,42.9,3.21,0,96,Sedang,0
2025-05-07 09:57:24.601906,Pusat_Kota,92.19,139.1,1.737,95.12,19.5,55.8,0.34,0,169,Tidak Sehat,0
2025-05-07 10:57:24.601906,Taman_Selatan,45.78,95.3,1.806,54.44,24.2,60.6,2.03,0,126,Tidak Sehat untuk Sensitif,0
2025-05-07 11:57:24.601906,Taman_Selatan,58.09,122.33,1.111,40.84,20.7,77.0,3.53,0,151,Tidak Sehat,0
2025-05-07 12:57:24.601906,Pusat_Kota,112.06,164.39,1.736,35.81,18.0,60.2,1.97,1,180,Tidak Sehat,1
2025-05-07 13:57:24.601906,Taman_Selatan,40.3,71.9,1.377,45.37,25.4,37.1,0.17,0,112,Tidak Sehat untuk Sensitif,0
2025-05-07 14:57:24.601906,Taman_Selatan,66.96,146.94,1.052,41.5,21.9,79.9,0.15,0,156,Tidak Sehat,0
2025-05-07 15:57:24.601906,Taman_Selatan,35.79,70.01,0.1,37.01,33.2,63.8,0.85,0,101,Tidak Sehat untuk Sensitif,0
2025-05-07 16:57:24.601906,Perumahan_Utara,32.26,49.46,1.864,47.02,30.0,69.7,1.73,1,93,Sedang,1
2025-05-07 17:57:24.601906,Jalan_Raya_Timur,5.0,16.1,2.38,67.0,24.3,85.2,3.26,0,21,Baik,0
2025-05-07 18:57:24.601906,Industri_Barat,85.9,140.42,1.62,86.39,24.8,94.1,2.76,0,166,Tidak Sehat,0
2025-05-07 19:57:24.601906,Perumahan_Utara,56.65,105.18,1.289,65.01,36.3,75.9,0.06,0,151,Tidak Sehat,0
